# UTC, Ls-J, Ls-S, Ls-U, Ls-N, Dist-J (AU), Dist-S (AU), Dist-U (AU), Dist-N (AU), PGLat-J, PGLat-S, PGLat-U, PGLat-N
2018-11-14 23:59:32.001204+00:00,285.576892,106.208247,42.988875,299.583758,5.363285,10.062038,19.867438,29.939411,-3.433924,30.480503,43.826607,-25.140323
2018-11-29 23:59:32.000886+00:00,286.745783,106.657837,43.152492,299.651774,5.359096,10.061509,19.865723,29.939166,-3.413614,30.409012,43.987994,-25.116623
2018-12-14 23:59:32.000502+00:00,287.925295,107.108837,43.316085,299.759928,5.354834,10.060944,19.864002,29.938924,-3.391839,30.335613,44.149355,-25.092858
2018-12-29 23:59:32.000079+00:00,289.092191,107.560113,43.480125,299.837899,5.350501,10.060344,19.862276,29.938681,-3.368601,30.260313,44.310690,-25.069032
2019-01-13 23:59:31.999646+00:00,290.274393,108.012383,43.644004,299.932880,5.346098,10.059707,19.860545,29.938440,-3.343902,30.183115,44.471999,-25.045141
2019-01-28 23:59:31.999233+00:00,291.448915,108.465734,43.807599,300.025787,5.341627,10.059035,19.858811,29.938199,-3.317745,30.104024,44.633281,-25.021189
2019-02-12 23:59:31.998869+00:00,292.639802,108.919763,43.971607,300.105598,5.337091,10.058325,19.857071,29.937960,-3.290132,30.023043,44.794537,-24.997172
2019-02-27 23:59:31.998578+00:00,293.817272,109.373630,44.135556,300.212224,5.332491,10.057580,19.855327,29.937722,-3.261068,29.940178,44.955769,-24.973093
2019-03-14 23:59:31.998379+00:00,295.009229,109.828436,44.299314,300.281240,5.327828,10.056798,19.853579,29.937484,-3.230556,29.855431,45.116974,-24.948950
2019-03-29 23:59:31.998286+00:00,296.192393,110.282392,44.463210,300.394600,5.323106,10.055979,19.851827,29.937248,-3.198603,29.768808,45.278155,-24.924745
2019-04-13 23:59:31.998302+00:00,297.391002,110.735838,44.627274,300.461605,5.318323,10.055124,19.850070,29.937011,-3.165214,29.680314,45.439313,-24.900477
2019-04-28 23:59:31.998425+00:00,298.577939,111.188572,44.791520,300.571948,5.313485,10.054232,19.848308,29.936775,-3.130394,29.589951,45.600446,-24.876144
2019-05-13 23:59:31.998647+00:00,299.774327,111.640688,44.955496,300.646608,5.308590,10.053303,19.846542,29.936538,-3.094152,29.497726,45.761555,-24.851751
2019-05-28 23:59:31.998951+00:00,300.964440,112.091086,45.119589,300.745528,5.303644,10.052339,19.844771,29.936303,-3.056495,29.403643,45.922640,-24.827293
2019-06-12 23:59:31.999318+00:00,302.167220,112.541654,45.284051,300.834296,5.298646,10.051338,19.842995,29.936066,-3.017430,29.307705,46.083701,-24.802775
2019-06-27 23:59:31.999724+00:00,303.366483,112.991639,45.448068,300.918134,5.293602,10.050301,19.841215,29.935831,-2.976965,29.209920,46.244736,-24.778192
2019-07-12 23:59:32.000143+00:00,304.571199,113.441664,45.612071,301.021466,5.288511,10.049228,19.839429,29.935595,-2.935110,29.110290,46.405746,-24.753549
2019-07-27 23:59:32.000549+00:00,305.775163,113.892204,45.776412,301.092894,5.283377,10.048119,19.837639,29.935359,-2.891875,29.008822,46.566731,-24.728842
2019-08-11 23:59:32.000917+00:00,306.985761,114.343877,45.940666,301.205233,5.278201,10.046974,19.835843,29.935124,-2.847272,28.905521,46.727692,-24.704074
2019-08-26 23:59:32.001222+00:00,308.200189,114.795588,46.104920,301.272139,5.272986,10.045793,19.834043,29.934887,-2.801310,28.800392,46.888627,-24.679243
2019-09-10 23:59:32.001444+00:00,309.413417,115.248687,46.269182,301.384198,5.267734,10.044576,19.832238,29.934653,-2.754002,28.693440,47.049536,-24.654350
2019-09-25 23:59:32.001569+00:00,310.629243,115.702806,46.433744,301.456256,5.262448,10.043323,19.830429,29.934417,-2.705361,28.584671,47.210421,-24.629396
2019-10-10 23:59:32.001586+00:00,311.843377,116.157411,46.598319,301.558838,5.257128,10.042032,19.828615,29.934182,-2.655401,28.474090,47.371280,-24.604377
2019-10-25 23:59:32.001494+00:00,313.066914,116.612723,46.762473,301.643582,5.251778,10.040706,19.826796,29.933946,-2.604136,28.361704,47.532114,-24.579300
2019-11-09 23:59:32.001296+00:00,314.286052,117.068792,46.927011,301.731559,5.246400,10.039342,19.824973,29.933711,-2.551582,28.247516,47.692925,-24.554158
2019-11-24 23:59:32.001006+00:00,315.513479,117.524462,47.091674,301.831243,5.240997,10.037943,19.823144,29.933475,-2.497754,28.131534,47.853710,-24.528956
2019-12-09 23:59:32.000642+00:00,316.735715,117.979912,47.255977,301.905618,5.235571,10.036507,19.821311,29.933238,-2.442669,28.013762,48.014471,-24.503691
2019-12-24 23:59:32.000230+00:00,317.971821,118.435375,47.420536,302.016176,5.230125,10.035034,19.819472,29.933001,-2.386345,27.894206,48.175206,-24.478366
2020-01-08 23:59:31.999797+00:00,319.203064,118.889557,47.585294,302.083569,5.224662,10.033526,19.817628,29.932763,-2.328799,27.772871,48.335916,-24.452979
2020-01-23 23:59:31.999373+00:00,320.444658,119.342985,47.750123,302.196466,5.219183,10.031982,19.815780,29.932526,-2.270052,27.649763,48.496601,-24.427530
2020-02-07 23:59:31.998989+00:00,321.678051,119.795892,47.914837,302.266449,5.213692,10.030403,19.813925,29.932286,-2.210122,27.524888,48.657260,-24.402022
2020-02-22 23:59:31.998670+00:00,322.923334,120.248266,48.079504,302.372242,5.208191,10.028788,19.812066,29.932048,-2.149031,27.398250,48.817892,-24.376451
2020-03-08 23:59:31.998437+00:00,324.163513,120.700101,48.244583,302.453257,5.202683,10.027138,19.810202,29.931809,-2.086800,27.269857,48.978497,-24.350821
2020-03-23 23:59:31.998306+00:00,325.413305,121.152979,48.409341,302.545417,5.197170,10.025453,19.808333,29.931570,-2.023451,27.139713,49.139074,-24.325128
2020-04-07 23:59:31.998284+00:00,326.656507,121.605839,48.573887,302.641219,5.191655,10.023733,19.806460,29.931331,-1.959007,27.007824,49.299624,-24.299376
2020-04-22 23:59:31.998370+00:00,327.909206,122.059478,48.738956,302.718997,5.186141,10.021977,19.804582,29.931092,-1.893493,26.874197,49.460149,-24.273561
2020-05-07 23:59:31.998559+00:00,329.160900,122.514076,48.903935,302.827211,5.180630,10.020185,19.802699,29.930852,-1.826934,26.738838,49.620647,-24.247686
2020-05-22 23:59:31.998836+00:00,330.421570,122.969860,49.068811,302.895900,5.175124,10.018358,19.800812,29.930612,-1.759355,26.601753,49.781119,-24.221751
2020-06-06 23:59:31.999184+00:00,331.680189,123.425848,49.233848,303.008972,5.169626,10.016495,19.798920,29.930372,-1.690783,26.462949,49.941564,-24.195754
2020-06-21 23:59:31.999579+00:00,332.943856,123.883385,49.399017,303.077557,5.164139,10.014595,19.797024,29.930131,-1.621246,26.322432,50.101985,-24.169697
2020-07-06 23:59:31.999996+00:00,334.208641,124.341165,49.564272,303.185911,5.158665,10.012660,19.795123,29.929890,-1.550773,26.180209,50.262381,-24.143578
2020-07-21 23:59:32.000410+00:00,335.477927,124.799226,49.729138,303.263456,5.153207,10.010688,19.793217,29.929646,-1.479393,26.036287,50.422751,-24.117400
2020-08-05 23:59:32.000794+00:00,336.748379,125.257433,49.894211,303.359593,5.147768,10.008681,19.791306,29.929402,-1.407136,25.890672,50.583096,-24.091160
2020-08-20 23:59:32.001123+00:00,338.019627,125.715848,50.059635,303.451415,5.142351,10.006638,19.789390,29.929156,-1.334034,25.743371,50.743415,-24.064862
2020-09-04 23:59:32.001377+00:00,339.294435,126.173112,50.224616,303.532942,5.136958,10.004560,19.787468,29.928909,-1.260118,25.594390,50.903708,-24.038502
2020-09-19 23:59:32.001537+00:00,340.571516,126.630180,50.389793,303.638291,5.131593,10.002447,19.785541,29.928661,-1.185422,25.443736,51.063974,-24.012084
2020-10-04 23:59:32.001593+00:00,341.854021,127.086552,50.555345,303.708912,5.126258,10.000299,19.783608,29.928411,-1.109978,25.291416,51.224214,-23.985605
2020-10-19 23:59:32.001538+00:00,343.136430,127.542091,50.720789,303.821463,5.120956,9.998117,19.781669,29.928161,-1.033822,25.137435,51.384426,-23.959066
2020-11-03 23:59:32.001377+00:00,344.424171,127.997404,50.886208,303.889465,5.115690,9.995901,19.779726,29.927908,-0.956989,24.981801,51.544610,-23.932469
2020-11-18 23:59:32.001117+00:00,345.712430,128.453107,51.051574,303.999935,5.110462,9.993651,19.777777,29.927656,-0.879515,24.824521,51.704765,-23.905811
2020-12-03 23:59:32.000777+00:00,347.006612,128.908703,51.217235,304.074624,5.105275,9.991368,19.775822,29.927402,-0.801436,24.665601,51.864891,-23.879095
2020-12-18 23:59:32.000378+00:00,348.299877,129.364923,51.382796,304.174553,5.100132,9.989050,19.773863,29.927148,-0.722791,24.505048,52.024989,-23.852318
2021-01-02 23:59:31.999949+00:00,349.597545,129.822323,51.548000,304.262409,5.095036,9.986699,19.771899,29.926892,-0.643618,24.342870,52.185057,-23.825483
2021-01-17 23:59:31.999519+00:00,350.895163,130.280180,51.713764,304.347854,5.089990,9.984313,19.769929,29.926636,-0.563957,24.179073,52.345098,-23.798588
2021-02-01 23:59:31.999118+00:00,352.197971,130.739035,51.879607,304.449887,5.084996,9.981894,19.767955,29.926378,-0.483848,24.013665,52.505110,-23.771635
2021-02-16 23:59:31.998773+00:00,353.501560,131.198965,52.045140,304.522993,5.080056,9.979441,19.765975,29.926118,-0.403333,23.846654,52.665094,-23.744621
2021-03-03 23:59:31.998508+00:00,354.809109,131.659528,52.210962,304.634247,5.075173,9.976954,19.763990,29.925859,-0.322452,23.678047,52.825048,-23.717549
2021-03-18 23:59:31.998340+00:00,356.118085,132.120320,52.376881,304.702226,5.070351,9.974433,19.762000,29.925596,-0.241248,23.507852,52.984974,-23.690419
2021-04-02 23:59:31.998279+00:00,357.430660,132.582160,52.542781,304.813936,5.065589,9.971879,19.760004,29.925334,-0.159765,23.336076,53.144871,-23.663229
2021-04-17 23:59:31.998328+00:00,358.745167,133.043669,52.708456,304.886176,5.060893,9.969292,19.758003,29.925068,-0.078046,23.162726,53.304738,-23.635982
2021-05-02 23:59:31.998482+00:00,0.062115,133.505079,52.874157,304.989472,5.056263,9.966672,19.755997,29.924802,0.003864,22.987812,53.464575,-23.608674
2021-05-17 23:59:31.998730+00:00,1.381367,133.966175,53.040317,305.073552,5.051705,9.964020,19.753984,29.924534,0.085922,22.811339,53.624383,-23.581311
2021-06-01 23:59:31.999055+00:00,2.702871,134.426920,53.206125,305.163048,5.047219,9.961336,19.751967,29.924265,0.168080,22.633315,53.784158,-23.553887
2021-06-16 23:59:31.999436+00:00,4.026928,134.886568,53.371917,305.261498,5.042810,9.958621,19.749944,29.923995,0.250294,22.453748,53.943903,-23.526407
2021-07-01 23:59:31.999849+00:00,5.353121,135.346518,53.538273,305.337623,5.038478,9.955873,19.747916,29.923723,0.332518,22.272645,54.103617,-23.498867
2021-07-16 23:59:32.000267+00:00,6.682126,135.806016,53.704443,305.447028,5.034227,9.953094,19.745882,29.923450,0.414703,22.090015,54.263300,-23.471270
2021-07-31 23:59:32.000664+00:00,8.013562,136.265581,53.870496,305.515833,5.030058,9.950284,19.743844,29.923175,0.496802,21.905865,54.422951,-23.443615
2021-08-15 23:59:32.001016+00:00,9.346485,136.725574,54.036645,305.628233,5.025973,9.947443,19.741800,29.922899,0.578769,21.720205,54.582570,-23.415901
2021-08-30 23:59:32.001298+00:00,10.681472,137.186536,54.202924,305.698730,5.021975,9.944570,19.739751,29.922621,0.660554,21.533042,54.742158,-23.388131
2021-09-14 23:59:32.001492+00:00,12.017492,137.647721,54.369249,305.804898,5.018066,9.941666,19.737696,29.922342,0.742109,21.344385,54.901715,-23.360301
2021-09-29 23:59:32.001586+00:00,13.357366,138.110218,54.535247,305.885405,5.014248,9.938731,19.735636,29.922059,0.823385,21.154244,55.061240,-23.332416
2021-10-14 23:59:32.001570+00:00,14.697218,138.573535,54.701663,305.978829,5.010523,9.935765,19.733570,29.921776,0.904333,20.962627,55.220734,-23.304471
2021-10-29 23:59:32.001445+00:00,16.041151,139.037410,54.868401,306.073490,5.006895,9.932768,19.731498,29.921490,0.984903,20.769544,55.380196,-23.276471
2021-11-13 23:59:32.001218+00:00,17.384428,139.502035,55.034682,306.153007,5.003364,9.929740,19.729420,29.921201,1.065046,20.575003,55.539625,-23.248412
2021-11-28 23:59:32.000904+00:00,18.734502,139.967552,55.201211,306.259961,4.999934,9.926683,19.727336,29.920911,1.144713,20.379014,55.699019,-23.220297
2021-12-13 23:59:32.000523+00:00,20.082913,140.433068,55.367983,306.330172,4.996606,9.923596,19.725246,29.920618,1.223854,20.181586,55.858379,-23.192126
2021-12-28 23:59:32.000101+00:00,21.436748,140.898817,55.534544,306.442490,4.993383,9.920479,19.723149,29.920324,1.302419,19.982727,56.017704,-23.163898
2022-01-12 23:59:31.999668+00:00,22.786100,141.364738,55.701021,306.511911,4.990264,9.917334,19.721047,29.920027,1.380360,19.782447,56.176992,-23.135614
2022-01-27 23:59:31.999253+00:00,24.142296,141.830014,55.867498,306.620484,4.987254,9.914161,19.718939,29.919730,1.457627,19.580754,56.336243,-23.107272
2022-02-11 23:59:31.998886+00:00,25.494815,142.295011,56.034356,306.697906,4.984353,9.910959,19.716824,29.919430,1.534171,19.377656,56.495457,-23.078877
2022-02-26 23:59:31.998591+00:00,26.853742,142.759888,56.201078,306.795145,4.981564,9.907730,19.714704,29.919130,1.609943,19.173163,56.654633,-23.050422
2022-03-13 23:59:31.998387+00:00,28.207467,143.224449,56.367576,306.885944,4.978888,9.904474,19.712579,29.918828,1.684895,18.967283,56.813771,-23.021914
2022-03-28 23:59:31.998288+00:00,29.568887,143.688760,56.534682,306.969090,4.976327,9.901190,19.710448,29.918524,1.758977,18.760027,56.972872,-22.993348
2022-04-12 23:59:31.998298+00:00,30.928788,144.153795,56.701706,307.073096,4.973883,9.897879,19.708312,29.918219,1.832143,18.551403,57.131935,-22.964727
2022-04-27 23:59:31.998416+00:00,32.296041,144.618933,56.868381,307.145321,4.971558,9.894541,19.706170,29.917912,1.904343,18.341422,57.290959,-22.936049
2022-05-12 23:59:31.998633+00:00,33.659533,145.084809,57.035315,307.256832,4.969351,9.891175,19.704023,29.917603,1.975532,18.130095,57.449945,-22.907315
2022-05-27 23:59:31.998934+00:00,35.026751,145.551549,57.202327,307.325769,4.967265,9.887782,19.701870,29.917292,2.045662,17.917432,57.608893,-22.878526
2022-06-11 23:59:31.999298+00:00,36.392779,146.019206,57.369344,307.435967,4.965299,9.884362,19.699711,29.916980,2.114687,17.703443,57.767802,-22.849680
2022-06-26 23:59:31.999702+00:00,37.761711,146.487204,57.536213,307.510652,4.963456,9.880915,19.697546,29.916664,2.182563,17.488139,57.926671,-22.820781
2022-07-11 23:59:32.000122+00:00,39.128975,146.956464,57.703302,307.611356,4.961736,9.877441,19.695375,29.916347,2.249244,17.271531,58.085501,-22.791824
2022-07-26 23:59:32.000529+00:00,40.494373,147.426132,57.870850,307.698407,4.960139,9.873941,19.693198,29.916026,2.314686,17.053631,58.244291,-22.762814
2022-08-10 23:59:32.000899+00:00,41.862666,147.896331,58.037975,307.785407,4.958670,9.870415,19.691014,29.915705,2.378847,16.834447,58.403037,-22.733748
2022-08-25 23:59:32.001208+00:00,43.231590,148.366923,58.205132,307.886164,4.957326,9.866864,19.688824,29.915381,2.441683,16.613992,58.561741,-22.704628
2022-09-09 23:59:32.001435+00:00,44.606903,148.837909,58.372745,307.960980,4.956112,9.863288,19.686628,29.915055,2.503153,16.392276,58.720402,-22.675452
2022-09-24 23:59:32.001565+00:00,45.977077,149.308434,58.540046,308.071121,4.955025,9.859687,19.684426,29.914727,2.563218,16.169309,58.879018,-22.646223
2022-10-09 23:59:32.001588+00:00,47.354037,149.779185,58.707239,308.140397,4.954068,9.856061,19.682218,29.914397,2.621837,15.945102,59.037589,-22.616939
2022-10-24 23:59:32.001501+00:00,48.725447,150.249692,58.874598,308.251724,4.953240,9.852412,19.680003,29.914066,2.678972,15.719667,59.196115,-22.587600
2022-11-08 23:59:32.001309+00:00,50.106347,150.719898,59.042170,308.324339,4.952542,9.848739,19.677783,29.913732,2.734587,15.493014,59.354595,-22.558208
2022-11-23 23:59:32.001023+00:00,51.475675,151.190077,59.209777,308.428127,4.951974,9.845043,19.675557,29.913398,2.788644,15.265154,59.513029,-22.528760
2022-12-08 23:59:32.000663+00:00,52.852048,151.660614,59.377113,308.511541,4.951537,9.841323,19.673324,29.913060,2.841108,15.036100,59.671416,-22.499260
2022-12-23 23:59:32.000252+00:00,54.217784,152.131193,59.544903,308.602324,4.951231,9.837580,19.671086,29.912721,2.891946,14.805862,59.829755,-22.469704
2023-01-07 23:59:31.999819+00:00,55.596727,152.602402,59.712828,308.699501,4.951056,9.833814,19.668841,29.912380,2.941124,14.574455,59.988047,-22.440096
2023-01-22 23:59:31.999395+00:00,56.965672,153.074437,59.880203,308.777285,4.951012,9.830025,19.666589,29.912037,2.988612,14.341890,60.146288,-22.410433
2023-02-06 23:59:31.999008+00:00,58.345104,153.546947,60.047848,308.885374,4.951100,9.826213,19.664332,29.911692,3.034379,14.108179,60.304479,-22.380718
2023-02-21 23:59:31.998685+00:00,59.714497,154.020241,60.215714,308.955517,4.951319,9.822379,19.662068,29.911344,3.078397,13.873335,60.462619,-22.350949
2023-03-08 23:59:31.998447+00:00,61.097033,154.494428,60.383405,309.067153,4.951669,9.818524,19.659797,29.910996,3.120638,13.637370,60.620707,-22.321127
2023-03-23 23:59:31.998310+00:00,62.471184,154.969214,60.551120,309.138232,4.952150,9.814646,19.657521,29.910645,3.161077,13.400296,60.778741,-22.291253
2023-04-07 23:59:31.998282+00:00,63.851061,155.444476,60.718977,309.244637,4.952761,9.810747,19.655237,29.910294,3.199689,13.162127,60.936721,-22.261324
2023-04-22 23:59:31.998363+00:00,65.219226,155.920564,60.887223,309.324800,4.953502,9.806828,19.652948,29.909939,3.236452,12.922874,61.094646,-22.231345
2023-05-07 23:59:31.998547+00:00,66.592615,156.396750,61.055228,309.419352,4.954373,9.802888,19.650653,29.909585,3.271344,12.682550,61.252514,-22.201310
2023-05-22 23:59:31.998820+00:00,67.961744,156.873208,61.223016,309.512846,4.955374,9.798928,19.648352,29.909229,3.304345,12.441167,61.410324,-22.171225
2023-06-06 23:59:31.999164+00:00,69.333468,157.349846,61.391365,309.593940,4.956504,9.794948,19.646045,29.908872,3.335437,12.198737,61.568077,-22.141086
2023-06-21 23:59:31.999557+00:00,70.701172,157.826558,61.559503,309.699492,4.957763,9.790949,19.643733,29.908514,3.364602,11.955274,61.725773,-22.110895
2023-07-06 23:59:31.999974+00:00,72.069347,158.302952,61.727345,309.771186,4.959148,9.786930,19.641414,29.908153,3.391827,11.710791,61.883409,-22.080651
2023-07-21 23:59:32.000389+00:00,73.442414,158.779693,61.895573,309.882503,4.960660,9.782891,19.639090,29.907793,3.417096,11.465302,62.040985,-22.050355
2023-08-05 23:59:32.000775+00:00,74.814058,159.256361,62.063939,309.952687,4.962297,9.778834,19.636760,29.907429,3.440398,11.218820,62.198503,-22.020007
2023-08-20 23:59:32.001108+00:00,76.188021,159.733302,62.232318,310.061055,4.964059,9.774758,19.634424,29.907064,3.461721,10.971360,62.355959,-21.989605
2023-09-04 23:59:32.001366+00:00,77.551608,160.210692,62.400561,310.138259,4.965943,9.770663,19.632082,29.906697,3.481057,10.722936,62.513353,-21.959154
2023-09-19 23:59:32.001531+00:00,78.921704,160.688757,62.569017,310.236297,4.967948,9.766549,19.629733,29.906328,3.498399,10.473564,62.670683,-21.928648
2023-10-04 23:59:32.001592+00:00,80.281747,161.167135,62.737767,310.326108,4.970074,9.762417,19.627378,29.905957,3.513739,10.223258,62.827950,-21.898094
2023-10-19 23:59:32.001544+00:00,81.649341,161.646410,62.905954,310.410775,4.972319,9.758267,19.625016,29.905585,3.527075,9.972032,62.985149,-21.867486
2023-11-03 23:59:32.001388+00:00,83.001162,162.126314,63.074233,310.513409,4.974682,9.754099,19.622648,29.905211,3.538403,9.719903,63.142280,-21.836829
2023-11-18 23:59:32.001133+00:00,84.364530,162.606814,63.242982,310.587215,4.977161,9.749915,19.620273,29.904835,3.547722,9.466883,63.299341,-21.806119
